ts,alg,p,msg_bytes,frame_bits_len,status,syndrome,ok_text_match
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
1755399379,HAM,0.0,8,71,OK,0,1
